Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],
1,0,-1,-0,0883167237043381,
2,0,1204836,-0,998,-0,0882463306188583,
3,0,2409135,-0,996,-0,0881758779287338,
4,0,3613622,-0,994,-0,0883056372404099,
5,0,48181438,-0,992,-0,088145837187767,
6,0,60225944,-0,99,-0,0882630497217178,
7,0,72272138,-0,988,-0,0882432907819748,
8,0,84315906,-0,986,-0,0882692486047745,
9,0,96361206,-0,984,-0,0883700400590897,
10,1,08406668,-0,982,-0,0883650332689285,
11,1,20452896,-0,98,-0,0883678644895554,
12,1,32496612,-0,978,-0,0883330553770065,
13,1,44541608,-0,976,-0,0883434861898422,
14,1,56584572,-0,974,-0,0882821530103683,
15,1,6863109,-0,972,-0,088253065943718,
16,1,80673584,-0,97,-0,0882286578416824,
17,1,92717664,-0,968,-0,0883444398641586,
18,2,04763844,-0,966,-0,0883501917123795,
19,2,1680715,-0,964,-0,08842633664608,
20,2,2885213,-0,962,-0,0883892029523849,
21,2,408959,-0,96,-0,0883805006742477,
22,2,5294177,-0,958,-0,0884119123220444,
23,2,6498543,-0,956,-0,0884104520082474,
24,2,77030466,-0,954,-0,0884041339159012,
25,2,89074392,-0,952,-0,0883454233407974,
26,3,01121322,-0,95,-0,088334932923317,
27,3,1316613,-0,948,-0,088360533118248,
28,3,25210806,-0,946,-0,088307335972786,
29,3,37253848,-0,944,-0,088289812207222,
30,3,49297128,-0,942,-0,0883592218160629,
31,3,61343634,-0,94,-0,0883782655000687,
32,3,73386746,-0,938,-0,0883758813142776,
33,3,8543365,-0,936,-0,0884716361761093,
34,3,97477434,-0,934,-0,0884708613157272,
35,4,09522772,-0,932,-0,0885111540555954,
36,4,21566706,-0,93,-0,0883467048406601,
37,4,33612886,-0,928,-0,088443711400032,
38,4,456559,-0,926,-0,0884752720594406,
39,4,57701526,-0,924,-0,0884698778390884,
40,4,6974675,-0,922,-0,0885011106729507,
41,4,8179274,-0,92,-0,0884136110544205,
42,4,93837236,-0,918,-0,0884825438261032,
43,5,05883298,-0,916,-0,0885683745145798,
44,5,17927176,-0,914,-0,0886889547109604,
45,5,29970686,-0,912,-0,0886237472295761,
46,5,42014916,-0,91,-0,0888921469449997,
47,5,54058424,-0,908,-0,0887439101934433,
48,5,66103014,-0,906,-0,0886814147233963,
49,5,78147994,-0,904,-0,0887371748685837,
50,5,90194028,-0,902,-0,0886930376291275,
51,6,02237594,-0,9,-0,0888550728559494,
52,6,14283098,-0,898,-0,0888679474592209,
53,6,26325806,-0,896,-0,0888986736536026,
54,6,38372212,-0,894,-0,0889425724744797,
55,6,50417716,-0,892,-0,0887836068868637,
56,6,6246227,-0,89,-0,088827058672905,
57,6,74505564,-0,888,-0,088732048869133,
58,6,86547486,-0,886,-0,0887481719255447,
59,6,9859382,-0,884,-0,0887476652860641,
60,7,10637956,-0,882,-0,088719442486763,
61,7,22683514,-0,88,-0,0886387377977371,
62,7,3472844,-0,878,-0,088718369603157,
63,7,46773566,-0,876,-0,0887457281351089,
64,7,58818084,-0,874,-0,0887865275144577,
65,7,70863638,-0,872,-0,0887738913297653,
66,7,8290839,-0,87,-0,0888029485940933,
67,7,94953488,-0,868,-0,0887633711099625,
68,8,06995874,-0,866,-0,0888624936342239,
69,8,1904155,-0,864,-0,0888583213090897,
70,8,31085262,-0,862,-0,0888034850358963,
71,8,43129124,-0,86,-0,0887518674135208,
72,8,55173946,-0,858,-0,0887809544801712,
73,8,67216462,-0,856,-0,0889039188623428,
74,8,79261386,-0,854,-0,0888330489397049,
75,8,91305158,-0,852,-0,0888613313436508,
76,9,0335229,-0,85,-0,0887761861085892,
77,9,15395948,-0,848,-0,0888984650373459,
78,9,27441086,-0,846,-0,0888112038373947,
79,9,39484456,-0,844,-0,0888123959302902,
80,9,51530122,-0,842,-0,0888396352529526,
81,9,63575414,-0,84,-0,0887597054243088,
82,9,75623736,-0,838,-0,0888249427080154,
83,9,87669702,-0,836,-0,088664248585701,
84,9,99714534,-0,834,-0,0887611359357834,
85,10,11760196,-0,832,-0,0886018425226212,
86,10,23803652,-0,83,-0,0885498374700546,
87,10,35850334,-0,828,-0,0886450260877609,
88,10,4789388,-0,826,-0,08877994120121,
89,10,59938346,-0,824,-0,088678702712059,
90,10,71981794,-0,822,-0,0886565893888474,
91,10,84027006,-0,82,-0,0887266546487808,
92,10,96071232,-0,818,-0,0887546688318253,
93,11,0811628,-0,816,-0,0887388736009598,
94,11,20161404,-0,814,-0,0887354165315628,
95,11,32206406,-0,812,-0,0887273102998734,
96,11,4425037,-0,81,-0,0887044221162796,
97,11,5629451,-0,808,-0,0885398238897324,
98,11,6833907,-0,806,-0,0885584205389023,
99,11,80383408,-0,804,-0,0886192470788956,
100,11,92428864,-0,802,-0,0886940807104111,
101,12,04473108,-0,8,-0,0886687189340591,
102,12,16518142,-0,798,-0,0887326747179031,
103,12,2856269,-0,796,-0,0887120813131332,
104,12,40608158,-0,794,-0,0887197107076645,
105,12,5265156,-0,792,-0,0886389464139938,
106,12,64698184,-0,79,-0,0887108594179153,
107,12,76742962,-0,788,-0,0887746959924698,
108,12,8878963,-0,786,-0,0887657254934311,
109,13,00832988,-0,784,-0,0887497514486313,
110,13,1287651,-0,782,-0,0887646824121475,
111,13,24920996,-0,78,-0,0888742953538895,
112,13,36965378,-0,778,-0,0887636989355087,
113,13,4901026,-0,776,-0,0888047069311142,
114,13,61053498,-0,774,-0,0888031274080276,
115,13,73099742,-0,772,-0,0887330621480942,
116,13,85142372,-0,77,-0,0886906236410141,
117,13,97188876,-0,768,-0,0889108926057816,
118,14,0923205,-0,766,-0,0888675898313522,
119,14,21278614,-0,764,-0,088878408074379,
120,14,33320622,-0,762,-0,0888208597898483,
121,14,45366694,-0,76,-0,0887477844953537,
122,14,57411064,-0,758,-0,0887399762868881,
123,14,69453676,-0,756,-0,088630810379982,
124,14,81499358,-0,754,-0,0887708216905594,
125,14,93544046,-0,752,-0,088830903172493,
126,15,05590124,-0,75,-0,0888204127550125,
127,15,17634206,-0,748,-0,0887921303510666,
128,15,29681664,-0,746,-0,0887866169214249,
129,15,417258,-0,744,-0,0887386947870255,
130,15,53771016,-0,742,-0,0887548476457596,
131,15,6581613,-0,74,-0,0888177305459976,
132,15,77861238,-0,738,-0,0888571888208389,
133,15,89905692,-0,736,-0,0888023227453232,
134,16,0195019,-0,734,-0,0887467712163925,
135,16,13994376,-0,732,-0,0887656956911087,
136,16,2604005,-0,73,-0,0886169821023941,
137,16,38084444,-0,728,-0,0887846797704697,
138,16,50128264,-0,726,-0,0886986702680588,
139,16,62172252,-0,724,-0,0886605232954025,
140,16,74216022,-0,722,-0,088656023144722,
141,16,86261152,-0,72,-0,0887128561735153,
142,16,9830697,-0,718,-0,0888785570859909,
143,17,1035311,-0,716,-0,0887228101491928,
144,17,22397238,-0,714,-0,0888053625822067,
145,17,34443214,-0,712,-0,0887344032526016,
146,17,46487696,-0,71,-0,0887653082609177,
147,17,58532362,-0,708,-0,0887339860200882,
148,17,7057598,-0,706,-0,0887469798326492,
149,17,82621236,-0,704,-0,0886906832456589,
150,17,94665646,-0,702,-0,0886111408472061,
151,18,0671106,-0,7,-0,0887314528226852,
152,18,1875571,-0,698,-0,0886963754892349,
153,18,30800972,-0,696,-0,0887462943792343,
154,18,42846098,-0,694,-0,088739737868309,
155,18,54891142,-0,692,-0,0887107104063034,
156,18,66935698,-0,69,-0,0886919349431992,
157,18,78979806,-0,688,-0,0887210220098495,
158,18,91026074,-0,686,-0,0886749476194382,
159,19,03070318,-0,684,-0,0887228697538376,
160,19,15117428,-0,682,-0,0887403935194016,
161,19,27161562,-0,68,-0,0887835770845413,
162,19,39208756,-0,678,-0,088686928153038,
163,19,51253276,-0,676,-0,0887343138456345,
164,19,63297672,-0,674,-0,0887502878904343,
165,19,7534329,-0,672,-0,0888781398534775,
166,19,87387788,-0,67,-0,088753804564476,
167,19,99434204,-0,668,-0,0887672752141953,
168,20,11477954,-0,666,-0,0886967927217484,
169,20,23524932,-0,664,-0,0887953490018845,
170,20,35566988,-0,662,-0,0887528508901596,
171,20,47613756,-0,66,-0,0887998193502426,
172,20,59657174,-0,658,-0,0887561589479446,
173,20,71703902,-0,656,-0,0887153297662735,
174,20,83747278,-0,654,-0,0887647122144699,
175,20,95792312,-0,652,-0,0887337177991867,
176,21,078357,-0,65,-0,0888081341981888,
177,21,19881834,-0,648,-0,0886959582567215,
178,21,3192588,-0,646,-0,0887424796819687,
179,21,43969454,-0,644,-0,0887719839811325,
180,21,5601476,-0,642,-0,0886739045381546,
181,21,68059084,-0,64,-0,0886915475130081,
182,21,8010422,-0,638,-0,0884781032800674,
183,21,92148376,-0,636,-0,0886359065771103,
184,22,04192632,-0,634,-0,0886323302984238,
185,22,1623504,-0,632,-0,0886843353509903,
186,22,28280156,-0,63,-0,0886089652776718,
187,22,40323074,-0,628,-0,0886502414941788,
188,22,52369068,-0,626,-0,0887387543916702,
189,22,64413786,-0,624,-0,0887554436922073,
190,22,764593,-0,622,-0,088864728808403,
191,22,8850377,-0,62,-0,0888114124536514,
192,23,00547732,-0,618,-0,0888659805059433,
193,23,12592364,-0,616,-0,0888183563947678,
194,23,24638082,-0,614,-0,0888668447732925,
195,23,36682764,-0,612,-0,0888648480176926,
196,23,48728636,-0,61,-0,0888386219739914,
197,23,6077459,-0,608,-0,0887390524148941,
198,23,72817576,-0,606,-0,0886681824922562,
199,23,84863156,-0,604,-0,0888615995645523,
200,23,96907566,-0,602,-0,0886839777231216,
201,24,08952648,-0,6,-0,0887252539396286,
202,24,20995436,-0,598,-0,0886770337820053,
203,24,33040998,-0,596,-0,088823989033699,
204,24,45084878,-0,594,-0,0888494998216629,
205,24,57128652,-0,592,-0,0888117700815201,
206,24,69173002,-0,59,-0,0887392610311508,
207,24,81218582,-0,588,-0,0886238068342209,
208,24,93264912,-0,586,-0,08885158598423,
209,25,05309064,-0,584,-0,0886866599321365,
210,25,17355054,-0,582,-0,0888174623250961,
211,25,29397678,-0,58,-0,0888239592313766,
212,25,41443056,-0,578,-0,0888107270002365,
213,25,53486982,-0,576,-0,0888704210519791,
214,25,65532962,-0,574,-0,0884962826967239,
215,25,77576154,-0,572,-0,0883273929357529,
216,25,89621938,-0,57,-0,0879622548818588,
