Item,Smu1.Time[1][1],Smu1.V[1][1],Smu1.I[1][1],
1,0,-1,-0,0242139250040054,
2,0,12050986,-0,998,-0,0242082178592682,
3,0,24093302,-0,996,-0,0242029577493668,
4,0,36137064,-0,994,-0,0242050886154175,
5,0,48181786,-0,992,-0,0242015421390533,
6,0,60224846,-0,99,-0,0242254287004471,
7,0,72269858,-0,988,-0,0242492407560349,
8,0,84312996,-0,986,-0,0242240577936172,
9,0,96359072,-0,984,-0,0242169797420502,
10,1,08401468,-0,982,-0,0241952687501907,
11,1,20447234,-0,98,-0,0241838842630386,
12,1,32490458,-0,978,-0,0241717547178268,
13,1,44537588,-0,976,-0,0241846442222595,
14,1,56580522,-0,974,-0,0241957902908325,
15,1,68625084,-0,972,-0,0241896212100983,
16,1,80669092,-0,97,-0,0241862684488297,
17,1,92712916,-0,968,-0,0241956859827042,
18,2,04758778,-0,966,-0,0242085456848145,
19,2,1680222,-0,964,-0,0242070555686951,
20,2,28848154,-0,962,-0,0242035090923309,
21,2,40892086,-0,96,-0,0242244899272919,
22,2,52936694,-0,958,-0,0242359042167664,
23,2,6497926,-0,956,-0,0242267251014709,
24,2,77024942,-0,954,-0,0242173820734024,
25,2,89070456,-0,952,-0,0242275595664978,
26,3,01115384,-0,95,-0,0242417752742767,
27,3,13158572,-0,948,-0,0242398232221603,
28,3,2520484,-0,946,-0,0242499709129334,
29,3,37249484,-0,944,-0,0242350250482559,
30,3,49294154,-0,942,-0,0242187231779099,
31,3,61339092,-0,94,-0,0242170244455338,
32,3,73383812,-0,938,-0,0242275595664978,
33,3,85429116,-0,936,-0,0242168009281158,
34,3,97472174,-0,934,-0,024217888712883,
35,4,0951759,-0,932,-0,0242141932249069,
36,4,21561244,-0,93,-0,0242183208465576,
37,4,33607314,-0,928,-0,0242051780223846,
38,4,4565038,-0,926,-0,0242074429988861,
39,4,57696632,-0,924,-0,0242069363594055,
40,4,69740408,-0,922,-0,0242078900337219,
41,4,81785594,-0,92,-0,0241941660642624,
42,4,93830138,-0,918,-0,0242200940847397,
43,5,05875044,-0,916,-0,0242191404104233,
44,5,17918976,-0,914,-0,0242026001214981,
45,5,29963118,-0,912,-0,0242046862840652,
46,5,42009254,-0,91,-0,0242216438055038,
47,5,54053176,-0,908,-0,0242482870817184,
48,5,66097956,-0,906,-0,0242685228586197,
49,5,78141596,-0,904,-0,0242525190114975,
50,5,9018783,-0,902,-0,0242272317409515,
51,6,02231134,-0,9,-0,0242122262716293,
52,6,14277032,-0,898,-0,0242098122835159,
53,6,26319502,-0,896,-0,0242121368646622,
54,6,38365102,-0,894,-0,0241993069648743,
55,6,50408414,-0,892,-0,024194061756134,
56,6,62454454,-0,89,-0,0242128372192383,
57,6,74498688,-0,888,-0,0242245495319366,
58,6,86541568,-0,886,-0,0242044627666473,
59,6,98588344,-0,884,-0,024196520447731,
60,7,10633238,-0,882,-0,0241996496915817,
61,7,22679416,-0,88,-0,0242128819227219,
62,7,34723474,-0,878,-0,0241956859827042,
63,7,46769188,-0,876,-0,0241829603910446,
64,7,58813766,-0,874,-0,0241800546646118,
65,7,70859964,-0,872,-0,0241817235946655,
66,7,82902392,-0,87,-0,0241774767637253,
67,7,94948456,-0,868,-0,0241661667823792,
68,8,0699334,-0,866,-0,0241474211215973,
69,8,1903824,-0,864,-0,0241511613130569,
70,8,31083104,-0,862,-0,0241531580686569,
71,8,43126322,-0,86,-0,0241377949714661,
72,8,5517086,-0,858,-0,0241583436727524,
73,8,67214314,-0,856,-0,0241578370332718,
74,8,79259708,-0,854,-0,0241498351097107,
75,8,91304402,-0,852,-0,0241593271493912,
76,9,03348062,-0,85,-0,0241851806640625,
77,9,15392502,-0,848,-0,0241964757442474,
78,9,27436976,-0,846,-0,0241838097572327,
79,9,39481426,-0,844,-0,0241556614637375,
80,9,51526934,-0,842,-0,024169847369194,
81,9,63569178,-0,84,-0,0241804718971252,
82,9,75615476,-0,838,-0,0242004245519638,
83,9,87659356,-0,836,-0,0241827070713043,
84,9,99706182,-0,834,-0,0241713672876358,
85,10,1174932,-0,832,-0,0241601765155792,
